N_event,t_trig,tP1,tP2,tP3
65280,23244.074,396,4095,4095
65432,23299.686,253,4095,4095
65573,23352.498,4095,343,343
65708,23400.942,4095,339,4095
65790,23433.149,4095,165,4095
65826,23448.924,1159,4095,4095
66020,23523.159,4095,108,109
66065,23540.198,4095,57,58
66101,23560.052,4095,955,955
66312,23637.311,4095,228,228
66385,23659.737,1841,4095,4095
66413,23668.909,38,4095,4095
66479,23692.172,56,4095,4095
66503,23701.45,4095,11,4095
66630,23746.745,4095,41,42
66824,23817.86,4095,145,147
66846,23826.883,601,4095,4095
66855,23829.908,4095,2615,4095
66863,23833.298,4095,1599,1599
66944,23866.88,4095,551,555
66977,23881.631,4095,4095,2483
67327,24017.847,4095,893,895
67413,24049.46,42,4095,4095
67466,24067.028,4095,119,119
67571,24109.313,4095,349,349
67572,24109.505,151,4095,4095
67619,24127.104,293,4095,4095
67699,24157.021,4095,115,115
67805,24190.7,82,4095,4095
67814,24194.827,4095,312,312
68116,24307.093,4095,298,298
68123,24311.653,4095,142,143
68233,24349.922,219,4095,4095
68257,24357.633,4095,127,4095
68360,24396.398,28,4095,4095
68365,24400.11,372,4095,4095
68397,24415.405,148,4095,4095
68433,24432.637,4095,556,557
68437,24434.493,4095,832,832
68506,24453.926,4095,4095,17
68511,24456.091,36,4095,4095
68564,24476.458,4095,4095,479
68631,24500.008,4095,4095,879
68805,24563.397,4095,961,962
68857,24584.611,331,4095,4095
68863,24587.172,267,4095,4095
68913,24602.194,658,4095,4095
68986,24630.448,1712,4095,4095
69052,24660.495,78,4095,4095
69236,24723.995,331,4095,4095
69305,24748.809,4095,143,4095
69325,24755.368,4095,755,4095
69488,24811.814,4095,4095,389
69604,24855.378,4095,496,496
69764,24912.687,4095,47,46
69824,24933.134,4095,855,4095
69969,24994.186,4095,978,978
69973,24996.027,45,4095,4095
70079,25039.336,4095,1170,4095
70085,25044.136,4095,4095,360
70160,25069.942,1355,4095,4095
70248,25095.013,4095,812,4095
70249,25095.397,75,4095,4095
70294,25113.092,4095,79,79
70320,25122.051,4095,119,118
70393,25147.393,4095,4095,419
70475,25177.968,4095,204,4095
70693,25254.892,4095,150,4095
71055,25389.764,18,4095,4095
71059,25392.323,4095,356,354
71184,25438.785,4095,44,4095
71290,25474.719,621,4095,4095
71300,25478.382,4095,61,61
71326,25487.438,4095,212,212
71373,25507.949,4095,152,152
71473,25541.035,4095,282,282
71511,25557.578,909,4095,4095
71555,25572.425,10,4095,4095
71587,25584.536,4095,43,4095
71608,25593.032,4095,302,4095
71669,25613.831,4095,338,338
71696,25624.39,367,4095,4095
71876,25697.042,81,4095,4095
72017,25747.456,4095,4095,1129
72168,25803.772,4095,294,295
72189,25811.227,4095,739,4095
72243,25830.731,4095,3174,4095
72319,25859.017,4095,1463,4095
72324,25860.041,544,4095,4095
72370,25875.592,4095,1788,1787
72453,25906.134,4095,270,4095
72559,25942.132,181,4095,4095
72595,25955.108,240,4095,4095
72893,26070.334,1830,4095,4095
72932,26086.829,615,4095,4095
72975,26101.899,4095,781,4095
73044,26130.298,4095,294,4095
73327,26234.708,2414,4095,4095
73393,26256.259,4095,820,4095
73620,26330.527,4095,229,4095
73850,26417.115,4095,1335,4095
73858,26419.195,4095,436,438
73920,26437.706,4095,4095,249
73952,26450.986,4095,50,4095
73999,26467.977,4095,39,4095
74141,26514.518,4095,790,4095
74195,26530.389,4095,1386,4095
74489,26630.16,113,4095,4095
74557,26657.983,361,4095,4095
74562,26659.983,4095,108,4095
74839,26763.272,4095,638,636
74868,26776.888,87,4095,4095
74889,26784.824,23,4095,4095
74932,26797.768,4095,619,4095
75019,26832.757,4095,130,4095
75076,26854.868,295,4095,4095
75083,26858.963,64,4095,4095
75124,26869.267,4095,375,375
75141,26873.987,90,4095,4095
75163,26884.019,4095,4095,2058
75255,26914.113,4095,4095,136
75355,26950.719,4095,904,905
75413,26968.014,8,4095,4095
75471,26989.757,4095,524,4095
75623,27038.779,4095,94,94
75654,27050.345,4095,315,316
75677,27061.177,576,4095,4095
75760,27088.408,4095,512,4095
75763,27089.912,4095,16,16
75794,27101.016,4095,247,248
75847,27116.807,4095,184,184
75890,27137.35,652,4095,4095
75928,27152.437,4095,4095,1321
75931,27153.94,4095,64,4095
75950,27158.661,4095,275,4095
76032,27184.995,4095,17,4095
76074,27199.858,4095,172,4095
76280,27283.566,4095,80,81
76343,27303.709,534,4095,4095
76444,27341.307,4095,35,37
76451,27343.147,4095,368,369
76469,27352.123,4095,31,4095
76499,27362.714,4095,4095,197
76565,27387.513,4095,206,208
76570,27389.705,4095,4095,2829
76659,27418.552,87,4095,4095
76960,27526.909,4095,289,290
77044,27550.736,659,4095,4095
77053,27554.849,4095,4095,88
77115,27577.376,1602,4095,4095
77293,27642.732,4095,57,57
77298,27643.804,4095,4095,2267
77432,27690.378,4095,312,4095
77449,27695.785,4095,1268,1270
77465,27702.938,4095,976,976
77469,27704.234,4095,325,325
77478,27708.297,4095,4095,243
77485,27710.808,4095,430,4095
77628,27758.263,4095,249,4095
77670,27770.854,1599,4095,4095
77720,27788.949,4095,20,4095
77744,27796.356,57,4095,4095
77909,27861.314,4095,596,597
77930,27869.633,4095,144,144
77933,27870.641,1467,4095,4095
77971,27881.521,4095,819,4095
78084,27924.142,4095,4095,245
78170,27955.133,508,4095,4095
78207,27969.549,73,4095,4095
78252,27983.692,4095,1042,1042
78391,28029.013,4095,1224,4095
78648,28120.981,4095,225,226
78758,28162.659,699,4095,4095
78767,28166.386,4095,4095,396
78775,28169.796,37,4095,4095
78857,28194.818,16,4095,4095
78933,28223.488,309,4095,4095
79025,28250.431,4095,306,306
79031,28252.079,4095,67,67
79097,28270.542,45,4095,4095
79160,28291.229,4095,4095,1172
79298,28339.259,4095,803,803
79483,28403.416,4095,677,676
79540,28421.991,550,4095,4095
79595,28439.734,4095,679,4095
79718,28483.765,4095,4095,494
79767,28502.931,1716,4095,4095
79895,28553.889,4095,3957,4095
79926,28563.361,0,4095,4095
80092,28624.654,4095,182,182
80170,28654.508,3,4095,4095
80262,28686.699,129,4095,4095
80265,28688.491,126,4095,4095
80301,28701.434,4095,194,194
80307,28703.786,4095,90,4095
80478,28771.558,4095,269,270
80497,28778.342,4095,738,738
80510,28783.687,4095,226,226
80592,28805.605,4095,160,160
80604,28810.213,218,4095,4095
80610,28813.301,4095,2729,4095
80726,28857.172,4095,461,4095
80764,28870.019,603,4095,4095
81202,29039.755,4095,45,45
81203,29040.043,4095,449,449
81242,29053.226,4095,64,63
81489,29148.774,2153,4095,4095
81500,29153.253,4095,1019,4095
81618,29191.668,4095,779,4095
81661,29206.355,4095,335,4095
81678,29212.339,4095,4095,248
81773,29246.017,4095,114,114
81778,29250.193,4095,1004,1005
81812,29263.856,4095,4095,1167
82402,29456.52,4095,76,4095
82674,29551.812,62,4095,4095
82705,29562.607,4095,54,4095
82722,29569.715,4095,47,4095
82794,29598.754,4095,247,245
82799,29600.546,4095,245,4095
82815,29605.378,19,4095,4095
82842,29614.594,4095,918,4095
82951,29653.215,71,4095,4095
83125,29723.133,3173,4095,4095
83146,29727.741,4095,325,326
83247,29763.019,4095,26,26
83428,29826.76,4095,383,383
83510,29854.007,4095,1589,1590
83528,29863.575,4095,44,4095
83541,29869.158,539,4095,4095
83620,29895.414,1182,4095,4095
83641,29901.381,438,4095,4095
83680,29915.887,4,4095,4095
83686,29917.349,1699,4095,4095
83782,29953.858,4095,45,45
83785,29955.155,4095,363,364
83882,29991.554,589,4095,4095
83888,29994.561,4095,612,611
84036,30043.903,4095,323,322
84061,30050.943,4095,145,4095
84063,30052.254,1538,4095,4095
84082,30059.631,4095,968,969
84113,30067.278,320,4095,4095
84182,30086.989,4095,321,4095
84326,30149.067,1242,4095,4095
84451,30185.752,4095,394,394
84589,30228.487,6,4095,4095
84659,30253.174,4095,613,613
84752,30282.998,4095,99,98
84759,30285.781,4095,1739,1739
84776,30290.869,18,4095,4095
84787,30294.325,4095,319,4095
84902,30335.154,4095,731,4095
85051,30383.313,4095,1924,4095
85071,30391.504,4095,21,4095
85094,30400.193,781,4095,4095
85333,30484.397,102,4095,4095
85363,30495.804,457,4095,4095
85484,30539.85,5,4095,4095
85541,30558.299,4095,501,4095
85551,30561.002,43,4095,4095
85704,30615.635,2870,4095,4095
85715,30619.207,4095,76,77
85822,30655.557,284,4095,4095
85946,30693.551,115,4095,4095
86003,30716.995,4095,51,51
86027,30724.962,906,4095,4095
86106,30754.497,44,4095,4095
86350,30834.942,357,4095,4095
86397,30846.349,4095,1548,1548
86415,30850.638,4095,42,42
86425,30854.365,4095,1016,4095
86427,30855.325,4095,255,4095
86438,30857.757,4095,36,4095
86525,30885.34,4095,195,195
86614,30923.579,51,4095,4095
86636,30930.811,4095,17,4095
86681,30946.921,4095,37,4095
86766,30977.816,261,4095,4095
86873,31016.279,946,4095,4095
86911,31025.799,4095,250,250
86982,31050.837,219,4095,4095
86999,31055.878,879,4095,4095
87029,31067.973,525,4095,4095
87113,31097.828,243,4095,4095
87251,31147.745,407,4095,4095
87318,31171.009,4095,163,165
87351,31184.657,4095,138,138
87374,31192.927,1253,4095,4095
87423,31210.479,4095,258,259
87472,31235.022,208,4095,4095
87557,31264.909,4095,72,72
87571,31269.485,4095,103,102
87797,31360.09,1682,4095,4095
87924,31404.056,4095,1081,1082
87946,31412.263,294,4095,4095
88000,31436.038,627,4095,4095
88006,31437.43,333,4095,4095
88062,31454.997,4095,104,104
88189,31501.252,1076,4095,4095
88226,31516.356,4095,140,4095
88488,31607.419,4095,33,33
88539,31626.127,13,4095,4095
88585,31644.142,4095,484,488
88595,31646.478,4095,1019,4095
88778,31719.131,1268,4095,4095
88916,31764.042,4095,53,53
88956,31775.145,4095,4095,174
88959,31775.657,62,4095,4095
88961,31775.913,4095,4095,39
89034,31809.272,429,4095,4095
89136,31844.658,4095,1172,4095
89173,31857.174,4095,1473,4095
89276,31895.732,4095,870,870
89398,31945.282,4095,42,43
89448,31960.962,841,4095,4095
89462,31964.498,8,4095,4095
89475,31967.794,4095,19,4095
89797,32093.421,4095,4095,244
89841,32108.06,4095,655,656
89848,32109.34,4095,4095,1032
89949,32145.051,839,4095,4095
90074,32187.002,4095,71,4095
90100,32194.521,4095,833,832
90318,32281.542,4095,1157,1157
90540,32363.635,222,4095,4095
90547,32366.739,701,4095,4095
90620,32394.386,4095,342,342
90784,32448.96,363,4095,4095
90845,32478.302,144,4095,4095
90906,32502.446,110,4095,4095
90925,32512.125,4095,758,4095
91189,32607.129,4095,87,4095
91298,32645.304,4095,88,88
91388,32679.607,4095,111,111
91492,32717.237,319,4095,4095
91503,32724.085,4095,1008,4095
91649,32772.771,388,4095,4095
91670,32779.075,4095,2403,4095
91713,32795.187,4095,196,4095
91749,32808.578,4095,4095,2306
91807,32831.393,107,4095,4095
91826,32837.186,618,4095,4095
91846,32849.473,4095,158,159
91849,32850.368,41,4095,4095
91873,32860.128,4095,920,4095
92006,32900.943,1241,4095,4095
92008,32901.47,4095,995,4095
92041,32913.438,114,4095,4095
92066,32923.166,4095,3965,3965
92075,32925.406,4095,2426,4095
92140,32947.261,320,4095,4095
92285,32993.531,645,4095,4095
92316,33004.603,4095,572,572
92329,33009.562,4095,116,117
92510,33070.84,50,4095,4095
92511,33071.705,4095,365,365
92522,33075.993,107,4095,4095
92617,33116.439,4095,219,219
92856,33201.268,4095,1448,1448
92874,33206.963,425,4095,4095
92882,33210.964,4095,441,4095
92957,33235.154,243,4095,4095
92974,33240.611,4095,666,4095
93043,33261.985,459,4095,4095
93152,33296.304,4095,4095,512
93294,33349.086,456,4095,4095
93366,33367.454,4095,4095,1292
93447,33393.676,4095,421,424
93791,33508.841,4095,826,827
93901,33548.791,106,4095,4095
93933,33559.351,602,4095,4095
94008,33589.894,4095,514,514
94049,33603.702,4095,4095,12
94091,33621.412,1127,4095,4095
94104,33627.829,4095,1175,1175
94121,33634.373,191,4095,4095
94205,33663.299,513,4095,4095
94246,33678.355,4095,666,4095
94270,33689.314,4095,890,4095
94310,33706.034,4095,183,182
94381,33733.121,4095,4095,623
94448,33757.423,4095,171,171
94521,33781.631,4095,4095,1544
94660,33828.27,4095,684,684
94690,33840.701,4095,79,4095
94695,33844.013,4095,4095,10
94705,33848.076,4095,345,346
94757,33865.964,408,4095,4095
94763,33868.172,4095,197,4095
94777,33874.444,4095,20,19
94862,33903.803,30,4095,4095
94883,33911.034,4095,252,252
95091,33981.976,3960,4095,4095
95179,34018.263,4095,665,666
95230,34033.782,300,4095,4095
95318,34061.477,346,4095,4095
95583,34148.754,4095,4095,1758
95732,34199.088,4095,1097,4095
95819,34233.423,4095,791,4095
95869,34250.399,4095,288,288
95951,34274.942,4095,271,4095
96004,34292.221,379,4095,4095
96024,34299.484,1142,4095,4095
96048,34307.837,4095,1279,4095
96072,34317.5,4095,809,811
96143,34340.412,86,4095,4095
96168,34349.612,3436,4095,4095
96212,34362.027,4095,4095,147
96220,34364.49,175,4095,4095
96222,34365.451,409,4095,4095
96255,34376.746,4095,674,4095
96258,34377.083,4095,320,4095
96457,34452.36,123,4095,4095
96472,34459.24,4095,115,115
96473,34459.369,684,4095,4095
96484,34462.535,4095,2134,4095
96488,34463.287,2387,4095,4095
96494,34464.311,1759,4095,4095
96500,34466.135,4095,2235,4095
96546,34484.071,551,4095,4095
96617,34509.206,4095,1389,1390
96677,34532.885,4095,206,206
96702,34546.645,88,4095,4095
96726,34556.132,4095,4095,1750
96769,34570.643,4095,221,221
96838,34601.363,1865,4095,4095
96906,34625.826,29,4095,4095
97114,34696.042,4095,168,4095
97137,34705.455,61,4095,4095
97215,34728.479,199,4095,4095
97339,34771.917,4095,856,4095
97365,34781.292,4095,4095,517
97405,34796.295,183,4095,4095
97411,34797.548,329,4095,4095
97450,34812.571,4095,601,4095
97457,34814.587,4095,726,4095
97464,34817.611,4095,146,4095
97498,34830.107,4095,956,4095
97537,34841.083,872,4095,4095
97719,34903.897,4095,4095,1115
97751,34915.416,113,4095,4095
97772,34922.056,205,4095,4095
98056,35016.037,4095,398,399
98059,35016.805,4095,90,4095
98200,35065.986,1550,4095,4095
98430,35148.736,4095,273,4095
98451,35156.832,583,4095,4095
98453,35156.88,4095,544,544
98481,35169.712,4095,6,10
98552,35192.031,4095,69,4095
98554,35192.223,781,4095,4095
98569,35197.838,4095,91,91
98603,35208.014,1129,4095,4095
98749,35262.029,4095,4095,440
98959,35339.514,4095,312,313
99022,35362.777,4095,199,4095
99350,35480.981,4095,228,4095
99499,35530.996,778,4095,4095
99613,35574.002,4095,2211,4095
99633,35579.906,4095,4095,1805
99669,35592.209,246,4095,4095
99801,35639.872,4095,623,4095
99928,35684.878,29,4095,4095
100043,35727.949,4095,253,254
100283,35816.634,794,4095,4095
100309,35826.635,2732,4095,4095
100388,35846.073,4095,154,159
100398,35849.385,4095,808,4095
100461,35873.592,893,4095,4095
100632,35931.655,4095,271,4095
100640,35933.607,4095,4095,15
100687,35949.061,4095,37,4095
100695,35952.15,4095,658,658
100739,35966.869,711,4095,4095
100994,36057.346,58,4095,4095
101095,36093.409,4095,603,603
101096,36093.425,29,4095,4095
101107,36096.145,110,4095,4095
101122,36101.537,856,4095,4095
101140,36108.689,4095,23,4095
101168,36117.04,4095,4095,1596
101240,36148.239,4095,326,4095
101370,36194.958,112,4095,4095
101468,36230.573,4095,486,4095
101601,36282.988,4095,362,363
101607,36284.587,41,4095,4095
101614,36287.355,222,4095,4095
101622,36289.515,4095,931,932
101750,36343.449,75,4095,4095
101890,36393.992,4095,25,4095
101900,36398.6,107,4095,4095
101933,36410.583,537,4095,4095
101944,36414.007,31,4095,4095
101980,36428.998,105,4095,4095
102029,36446.166,831,4095,4095
102072,36456.485,742,4095,4095
102142,36484.917,4095,214,4095
102236,36521.635,4095,4095,739
102239,36522.596,4095,351,4095
102351,36566.514,495,4095,4095
102526,36625.968,4095,222,223
102528,36628.32,155,4095,4095
102537,36631.824,4095,19,4095
102548,36635.999,4095,280,280
102710,36687.486,797,4095,4095
102791,36713.438,4095,507,4095
102884,36750.06,25,4095,4095
102919,36761.34,143,4095,4095
102953,36774.103,4095,113,114
102988,36790.027,4095,332,4095
103097,36827.178,4095,90,4095
103160,36850.729,4095,736,736
103271,36887.736,192,4095,4095
103346,36909.304,4095,4095,680
103409,36928.775,4095,62,62
103443,36941.751,2415,4095,4095
103651,37014.772,4095,144,4095
103740,37043.731,4095,36,35
103850,37077.378,4095,70,4095
103982,37123.041,185,4095,4095
104024,37137.52,4095,4095,555
104157,37187.551,79,4095,4095
104204,37204.831,285,4095,4095
104258,37223.005,60,4095,4095
104306,37242.296,210,4095,4095
104344,37253.229,4095,598,599
104445,37286.571,127,4095,4095
104473,37291.611,4095,4095,507
104493,37299.819,382,4095,4095
104498,37302.139,1027,4095,4095
104693,37373.641,4095,87,88
104715,37381.337,565,4095,4095
104809,37411.975,22,4095,4095
104964,37465.862,321,4095,4095
104974,37469.238,4095,1963,1963
105092,37510.149,4095,361,361
105185,37539.315,4095,4095,401
105283,37574.419,4095,16,17
105324,37593.186,4095,316,316
105367,37605.426,4095,348,347
105421,37626.225,4095,505,505
105473,37643.712,4095,1639,1639
105481,37645.52,146,4095,4095
105544,37664.496,18,4095,4095
105572,37672.56,660,4095,4095
105665,37705.567,42,4095,4095
105765,37745.87,634,4095,4095
105786,37754.701,4095,588,588
105863,37774.957,91,4095,4095
105876,37782.093,4095,4095,59
105899,37786.476,2,4095,4095
105998,37828.475,354,4095,4095
106049,37850.042,4095,136,136
106074,37857.802,4095,510,510
106097,37868.074,4095,117,116
106674,38075.604,65,4095,4095
106773,38106.051,2771,4095,4095
106831,38127.09,3504,4095,4095
106887,38144.689,32,4095,4095
106913,38153.649,4095,4095,330
106963,38175.872,4095,1006,4095
106971,38178.304,487,4095,4095
107089,38226.927,4095,4095,1087
107227,38274.861,1067,4095,4095
107503,38366.218,996,4095,4095
107514,38370.187,4095,1670,1671
107554,38385.946,4095,443,4095
107763,38456.28,118,4095,4095
107778,38464.84,4095,359,360
107790,38468.823,548,4095,4095
107923,38514.983,637,4095,4095
108064,38563.412,269,4095,4095
108274,38639.683,7,4095,4095
108296,38644.866,4095,207,208
108297,38645.986,4095,16,15
108452,38698.769,116,4095,4095
108609,38755.151,198,4095,4095
108621,38759.504,62,4095,4095
108687,38780.638,4095,558,558
108839,38833.18,604,4095,4095
108888,38852.333,4095,304,4095
108907,38858.668,4095,829,829
109014,38894.267,4095,280,280
109144,38941.466,118,4095,4095
109209,38961.369,312,4095,4095
109247,38976.873,4095,111,4095
109284,38993.416,4095,1281,1286
109330,39010.552,4095,443,441
109388,39030.775,833,4095,4095
109446,39044.183,4095,438,438
109615,39098.373,4095,572,4095
109627,39102.02,808,4095,4095
109691,39123.732,167,4095,4095
109775,39147.827,4095,265,266
109794,39155.268,4095,4095,1823
109821,39166.563,1277,4095,4095
109909,39197.362,4095,753,4095
109946,39211.249,4095,4095,23
109992,39227.633,4095,977,977
110009,39233.713,4095,366,365
110050,39245.953,118,4095,4095
110116,39273.472,655,4095,4095
110121,39274.063,3686,4095,4095
110190,39298.575,4095,524,4095
110416,39374.301,4095,4095,353
110448,39389.549,4095,60,4095
110458,39392.556,3173,4095,4095
110466,39396.188,4095,230,4095
110485,39403.212,4095,82,82
110527,39419.756,250,4095,4095
110561,39432.316,4095,23,4095
110589,39439.899,65,4095,4095
110657,39471.961,83,4095,4095
110715,39493.673,4095,1557,1557
110804,39526.745,4095,128,132
111101,39632.357,37,4095,4095
111326,39703.075,4095,292,295
111373,39723.459,830,4095,4095
111402,39732.691,4095,241,241
111420,39739.042,1365,4095,4095
111531,39774.769,382,4095,4095
111591,39796.833,4095,328,329
111689,39830.832,4095,565,4095
111695,39833.162,13,4095,4095
111707,39836.672,1111,4095,4095
111760,39853.119,363,4095,4095
111911,39905.182,4095,106,107
111934,39910.766,4095,151,4095
112105,39969.196,4095,1173,1174
112124,39974.476,4095,565,569
112205,40003.418,2292,4095,4095
112249,40020.314,107,4095,4095
112309,40040.298,4095,1156,1157
112412,40077.032,4095,38,38
112451,40098.152,788,4095,4095
112483,40109.991,4095,234,4095
112681,40178.229,154,4095,4095
112708,40192.869,187,4095,4095
112896,40257.347,4095,102,102
112994,40289.362,4095,585,585
113048,40312.85,4095,4095,279
113157,40350.704,4095,4095,1109
113245,40389.504,848,4095,4095
113711,40548.603,493,4095,4095
113794,40576.01,4095,4095,91
113881,40607.273,4095,10,4095
114032,40661.736,4095,158,159
114083,40681.399,2591,4095,4095
114104,40689.719,1507,4095,4095
114120,40694.594,77,4095,4095
114252,40743.19,4095,103,103
114296,40757.253,3135,4095,4095
114623,40881.65,4095,2802,4095
114673,40899.718,368,4095,4095
114718,40913.649,4095,4095,2912
114726,40916.625,282,4095,4095
114730,40917.841,2304,4095,4095
114893,40976.143,322,4095,4095
114911,40980.735,812,4095,4095
114943,40993.231,335,4095,4095
